Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay,DateTimeUnix,_PAIR_ID,_DELTA_PAIRPRICE,_DELTA_TOTALASSETLOCKED,_DELTA_TOTALADALOCKED,_DELTA_DATETIME_SECONDS,_DELTA_DATETIME_MINUTES
CDX/ADA,1.0,0.448788,39822.0,17871.67,0.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,CDX/ADA_1.0,0.0,0.0,0.0,543.0,9.05
cMETA/ADA,0.3,0.038797,433540.0,16820.08,648.84,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,cMETA/ADA_0.3,0.0,0.0,0.0,543.0,9.05
RAVE/ADA,1.0,0.005502,2879439.0,15843.58,6813.07,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,RAVE/ADA_1.0,0.0,0.0,0.0,543.0,9.05
DANA/ADA,0.3,2.188129,6300.6,13786.54,0.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,DANA/ADA_0.3,0.0,0.0,0.0,543.0,9.05
CARGO/ADA,0.3,0.311822,41529.28,12949.77,3261.12,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,CARGO/ADA_0.3,0.0,0.0,0.0,543.0,9.05
MEOW/ADA,0.3,0.0,14964451243.0,12328.37,1233.3,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,MEOW/ADA_0.3,0.0,0.0,0.0,543.0,9.05
SHIBA/ADA,1.0,4.6e-05,249852955.0,11686.36,2452.82,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,SHIBA/ADA_1.0,0.0,0.0,0.0,543.0,9.05
WMT/ADA,1.0,0.768512,14255.77,10955.74,303.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,WMT/ADA_1.0,0.0,0.0,0.0,543.0,9.05
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,Card…rm/ADA_0.3,0.0,0.0,0.0,543.0,9.05
cbTHC/ADA,0.3,0.053967,187440.24,10115.6,54.03,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,cbTHC/ADA_0.3,0.0,0.0,0.0,543.0,9.05
HOSKY/ADA,0.05,0.0,131875169065.0,9068.79,1215.61,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,HOSKY/ADA_0.05,0.0,0.0,0.0,543.0,9.05
DRIP/ADA,0.3,0.003331,2677061.96,8919.58,0.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,DRIP/ADA_0.3,0.0,0.0,0.0,543.0,9.05
FLANO/ADA,1.0,0.001152,7469690.0,8610.39,0.0,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,FLANO/ADA_1.0,0.0,0.0,0.0,543.0,9.05
KIDZ/ADA,0.3,0.000144,53999879.0,7818.24,312.02,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,KIDZ/ADA_0.3,0.0,0.0,0.0,543.0,9.05
YAY/ADA,1.0,0.029275,256500.0,7509.23,1100.85,2022-02-13 01:45:46.506138,2022-02-13,01:45:46,105,1644727546,YAY/ADA_1.0,,,,,
SUNDAE/ADA,0.3,0.65605,21549012.31,14137248.12,1661139.62,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,SUNDAE/ADA_0.3,-0.01181500000000002,207234.20999999717,-116185.94000000134,900.0,15.0
LQ/ADA,0.3,85.608476,144221.85,12346613.16,620802.3,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,LQ/ADA_0.3,0.005282999999991489,20.670000000012806,2530.859999999404,900.0,15.0
WMT/ADA,0.3,0.784416,12061102.55,9460929.56,873649.58,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,WMT/ADA_0.3,4.199999999998649e-05,712.1500000003725,1062.9199999999255,900.0,15.0
MELD/ADA,0.3,0.134357,9680624.7,1300667.89,581986.58,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MELD/ADA_0.3,0.00013900000000000023,-12468.550000000745,-325.8900000001304,900.0,15.0
PAVIA/ADA,0.3,0.104769,11727074.0,1228637.32,131483.5,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,PAVIA/ADA_0.3,-3.499999999999337e-05,2000.0,-208.94999999995343,900.0,15.0
XRAY/ADA,0.3,0.170845,6299903.0,1076308.72,52168.69,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,XRAY/ADA_0.3,-5.3999999999998494e-05,1006.0,-171.38000000012107,900.0,15.0
ADAX/ADA,0.3,0.311919,2600872.0,811263.3,76873.96,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,ADAX/ADA_0.3,0.0,0.0,0.0,900.0,15.0
AADA/ADA,0.3,1.861423,393711.9,732864.58,57198.38,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,AADA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
VYFI/ADA,0.3,1.766922,319645.82,564789.47,124485.91,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,VYFI/ADA_0.3,0.006242000000000081,-565.2600000000093,1000.0,900.0,15.0
MILK/ADA,0.3,6.672567,52761.0,352051.35,202527.7,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MILK/ADA_0.3,0.003127000000000102,-12.0,85.0,900.0,15.0
MINt/ADA,0.3,0.131021,1601720.47,209859.69,106008.47,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MINt/ADA_0.3,-0.00039300000000000446,2400.0,-313.9800000000105,900.0,15.0
CLAP/ADA,0.3,0.035619,5526578.91,196855.61,19722.43,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6912756657394.0,153266.48,15448.85,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,CHRLZ/ADA_0.3,0.0,574176963988.0,-13841.5,900.0,15.0
DANA/ADA,0.05,2.131896,67600.02,144116.21,42778.92,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,DANA/ADA_0.05,-0.015199000000000407,239.77000000000407,-512.6800000000221,900.0,15.0
WMT/ADA,0.05,0.775099,177808.41,137819.12,3901.95,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,WMT/ADA_0.05,0.0,656.8999999999942,509.1600000000035,900.0,15.0
ASHIB/ADA,1.0,3.1e-05,3231403522.2,102030.9,2283.95,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,ASHIB/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BISON/ADA,0.3,0.0,103471320969189.0,96466.19,15444.07,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,BISON/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,0.3,0.029881,2877832.0,85993.45,18906.44,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,FIRE/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.3,0.0,920169997882.0,73363.7,26607.56,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,HOSKY/ADA_0.3,0.0,-27696590543.0,2150.0,900.0,15.0
MIN/ADA,0.3,0.310575,173402.62,53854.55,124875.08,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MIN/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLICK/ADA,0.3,0.005901,8555529.0,50494.25,2172.75,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,FLICK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.092495,527498.0,48791.24,39744.49,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,cNETA/ADA_0.3,-0.004460000000000006,12295.0,-1160.7099999999991,900.0,15.0
CNFT/ADA,0.3,0.012264,3491715.0,42822.85,9051.11,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,CNFT/ADA_0.3,2.700000000000098e-05,-3749.0,46.080000000001746,900.0,15.0
MELD/ADA,1.0,0.128618,327357.95,42104.34,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.119829,296482.19,35527.17,25088.58,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
BDOGE/ADA,1.0,0.005656,5048514.0,28557.92,4771.61,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,BDOGE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,37.978974,741.0,28142.41,16675.74,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000828,33947189.8,28132.58,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.003198,8419724.54,26932.05,11860.98,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,DRIP/ADA_1.0,-1.5000000000000256e-05,19000.0,-60.29999999999927,900.0,15.0
SKULL/ADA,1.0,0.168296,144959.0,24396.14,5407.51,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.132837,183293.38,24348.24,5554.03,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.00074,28068873.0,20779.96,265.14,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.326277,63658.92,20770.5,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016385,1140103.0,18681.44,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,23.093065,785.0,18128.05,6254.45,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,XDIA…ND/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CDX/ADA,1.0,0.448788,39822.0,17871.67,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,CDX/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cMETA/ADA,0.3,0.038797,433540.0,16820.08,648.84,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
RAVE/ADA,1.0,0.005502,2879439.0,15843.58,6813.07,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,RAVE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6300.6,13786.54,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CARGO/ADA,0.3,0.311822,41529.28,12949.77,3261.12,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,CARGO/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,0.0,15087859999.0,12430.04,1233.3,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,MEOW/ADA_0.3,0.0,123408756.0,101.67000000000007,900.0,15.0
SHIBA/ADA,1.0,4.6e-05,249852955.0,11686.36,2452.82,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,SHIBA/ADA_1.0,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,14255.77,10955.74,303.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.053967,187440.24,10115.6,54.03,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,131875169065.0,9068.79,1215.61,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,HOSKY/ADA_0.05,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,0.3,0.003331,2677061.96,8919.58,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,DRIP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001152,7469690.0,8610.39,0.0,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
KIDZ/ADA,0.3,0.000144,53999879.0,7818.24,312.02,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,KIDZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
YAY/ADA,1.0,0.029664,254821.0,7559.23,1151.35,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120,1644728446,YAY/ADA_1.0,0.00038900000000000046,-1679.0,50.0,900.0,15.0
SUNDAE/ADA,0.3,0.657242,21544093.99,14159704.12,1698226.17,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,SUNDAE/ADA_0.3,0.0011919999999999709,-4918.320000000298,22456.0,900.0,15.0
LQ/ADA,0.3,85.6199,144223.49,12348401.12,621629.78,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,LQ/ADA_0.3,0.011424000000005208,1.639999999984866,1787.9599999990314,900.0,15.0
WMT/ADA,0.3,0.784449,12063779.36,9463428.71,876051.12,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,WMT/ADA_0.3,3.2999999999949736e-05,2676.809999998659,2499.1500000003725,900.0,15.0
MELD/ADA,0.3,0.134359,9687402.44,1301590.34,583604.04,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MELD/ADA_0.3,2.000000000002e-06,6777.7400000002235,922.4500000001863,900.0,15.0
PAVIA/ADA,0.3,0.104634,11734642.0,1227850.87,133367.74,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,PAVIA/ADA_0.3,-0.00013499999999999623,7568.0,-786.4499999999534,900.0,15.0
XRAY/ADA,0.3,0.170845,6299903.0,1076308.72,52168.69,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,XRAY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
ADAX/ADA,0.3,0.311754,2601561.0,811049.09,77088.17,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,ADAX/ADA_0.3,-0.00016500000000002624,689.0,-214.21000000007916,900.0,15.0
AADA/ADA,0.3,1.861423,393711.9,732864.58,57198.38,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,AADA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
VYFI/ADA,0.3,1.763065,319995.82,564173.58,125101.81,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,VYFI/ADA_0.3,-0.0038569999999999993,350.0,-615.890000000014,900.0,15.0
MILK/ADA,0.3,6.649935,52851.0,351455.72,203273.55,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MILK/ADA_0.3,-0.022631999999999763,90.0,-595.6300000000047,900.0,15.0
MINt/ADA,0.3,0.131021,1601720.47,209859.69,106008.47,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MINt/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CLAP/ADA,0.3,0.035619,5526578.91,196855.61,19722.43,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6912756657394.0,153266.48,15448.85,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,CHRLZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.05,2.131896,67600.02,144116.21,42980.5,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,DANA/ADA_0.05,0.0,0.0,0.0,900.0,15.0
WMT/ADA,0.05,0.775099,177808.41,137819.12,3901.95,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,WMT/ADA_0.05,0.0,0.0,0.0,900.0,15.0
ASHIB/ADA,1.0,3.1e-05,3231403522.2,102030.9,2283.95,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,ASHIB/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BISON/ADA,0.3,0.0,103471320969189.0,96466.19,15444.07,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,BISON/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,0.3,0.029881,2877832.0,85993.45,18906.44,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,FIRE/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.3,0.0,928349709971.0,72719.21,27402.5,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,HOSKY/ADA_0.3,0.0,8179712089.0,-644.4899999999907,900.0,15.0
MIN/ADA,0.3,0.308395,174018.4,53666.56,125403.07,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MIN/ADA_0.3,-0.0021800000000000153,615.7799999999988,-187.99000000000524,900.0,15.0
FLICK/ADA,0.3,0.005901,8555529.0,50494.25,2172.75,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,FLICK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.093491,524686.0,49053.58,40246.09,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,cNETA/ADA_0.3,0.0009960000000000108,-2812.0,262.3400000000038,900.0,15.0
CNFT/ADA,0.3,0.012264,3491715.0,42822.85,9051.11,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,CNFT/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MELD/ADA,1.0,0.128618,327357.95,42104.34,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.119829,296482.19,35527.17,25088.58,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
BDOGE/ADA,1.0,0.005656,5048514.0,28557.92,4771.61,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,BDOGE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,37.978974,741.0,28142.41,16675.74,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000828,33947189.8,28132.58,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.003198,8420724.54,26935.25,11860.98,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,DRIP/ADA_1.0,0.0,1000.0,3.2000000000007276,900.0,15.0
SKULL/ADA,1.0,0.168296,144959.0,24396.14,5407.51,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.132837,183293.38,24348.24,5554.03,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.00074,28068873.0,20779.96,265.14,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.326277,63658.92,20770.5,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016385,1140103.0,18681.44,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,23.212013,783.0,18175.0,6301.87,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,XDIA…ND/ADA_1.0,0.11894799999999961,-2.0,46.95000000000073,900.0,15.0
CDX/ADA,1.0,0.448788,39822.0,17871.67,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,CDX/ADA_1.0,0.0,0.0,0.0,900.0,15.0
cMETA/ADA,0.3,0.038797,433540.0,16820.08,648.84,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
RAVE/ADA,1.0,0.005502,2879439.0,15843.58,6867.35,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,RAVE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6300.6,13786.54,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CARGO/ADA,0.3,0.311822,41529.28,12949.77,3243.87,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,CARGO/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,0.0,15087859999.0,12430.04,1233.3,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,MEOW/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SHIBA/ADA,1.0,4.6e-05,249852955.0,11686.36,2452.82,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,SHIBA/ADA_1.0,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,14255.77,10955.74,303.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.110175,97370.0,10727.76,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.053967,187440.24,10115.6,54.03,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,123695456976.0,9668.79,1815.91,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,HOSKY/ADA_0.05,0.0,-8179712089.0,600.0,900.0,15.0
DRIP/ADA,0.3,0.003331,2677061.96,8919.58,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,DRIP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001152,7469690.0,8610.39,0.0,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
KIDZ/ADA,0.3,0.000144,53999879.0,7818.24,312.02,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,KIDZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
YAY/ADA,1.0,0.029664,254821.0,7559.23,1151.35,2022-02-13 02:15:47.437641,2022-02-13,02:15:47,135,1644729347,YAY/ADA_1.0,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.3,0.659915,21509787.69,14194631.75,1703205.34,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,SUNDAE/ADA_0.3,0.0026730000000000365,-34306.29999999702,34927.63000000082,901.0,15.016666666666667
LQ/ADA,0.3,85.616494,144226.49,12348167.18,624999.54,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,LQ/ADA_0.3,-0.0034059999999982438,3.0,-233.93999999947846,901.0,15.016666666666667
WMT/ADA,0.3,0.784847,12062634.43,9467328.63,876259.95,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,WMT/ADA_0.3,0.00039800000000000946,-1144.929999999702,3899.9199999999255,901.0,15.016666666666667
MELD/ADA,0.3,0.13508,9663089.52,1305297.62,585799.81,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,MELD/ADA_0.3,0.0007209999999999994,-24312.919999999925,3707.280000000028,901.0,15.016666666666667
PAVIA/ADA,0.3,0.104697,11731145.0,1228218.03,133736.0,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,PAVIA/ADA_0.3,6.299999999999362e-05,-3497.0,367.1599999999162,901.0,15.016666666666667
XRAY/ADA,0.3,0.170845,6300503.0,1076411.23,52168.69,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,XRAY/ADA_0.3,0.0,600.0,102.51000000000931,901.0,15.016666666666667
ADAX/ADA,0.3,0.311785,2601435.0,811089.09,77128.29,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,ADAX/ADA_0.3,3.100000000000325e-05,-126.0,40.0,901.0,15.016666666666667
AADA/ADA,0.3,1.861423,393711.9,732864.58,57198.38,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,AADA/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
VYFI/ADA,0.3,1.763065,319995.82,564173.58,125101.81,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,VYFI/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
MILK/ADA,0.3,6.624879,52951.0,350793.97,203935.3,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,MILK/ADA_0.3,-0.02505600000000019,100.0,-661.75,901.0,15.016666666666667
MINt/ADA,0.3,0.131021,1601720.47,209859.69,106008.47,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,MINt/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
CLAP/ADA,0.3,0.035619,5526578.91,196855.61,19722.43,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,CLAP/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
CHRLZ/ADA,0.3,0.0,6912756657394.0,153266.48,15448.85,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,CHRLZ/ADA_0.3,0.0,0.0,0.0,901.0,15.016666666666667
DANA/ADA,0.05,2.137859,67505.69,144317.69,42980.5,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150,1644730249,DANA/ADA_0.05,0.005963000000000385,-94.33000000000175,201.48000000001048,901.0,15.016666666666667
